0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:05 +0900] "GET /board/login_form HTTP/1.1" 200 4645
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:05 +0900] "GET /board/resources/css/login.css HTTP/1.1" 200 3557
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:05 +0900] "GET /board/resources/assets/images/logo.png HTTP/1.1" 200 5506
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:05 +0900] "GET /board/resources/img/NaverBtn.png HTTP/1.1" 200 9714
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:05 +0900] "GET /board/resources/img/KakaoBtn.png HTTP/1.1" 200 23052
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:05 +0900] "GET /board/resources/js/login.js HTTP/1.1" 200 5925
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:05 +0900] "GET /board/resources/js/httpRequest.js HTTP/1.1" 200 1722
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/board_list HTTP/1.1" 200 3129
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 194699
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/css/templatemo-cyborg-gaming.css HTTP/1.1" 200 31841
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/css/side-bar.css HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/css/animate.css HTTP/1.1" 200 57987
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/css/fontawesome.css HTTP/1.1" 200 116371
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/css/owl.css HTTP/1.1" 200 4743
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/css/menu.css HTTP/1.1" 200 1872
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/js/menu.js HTTP/1.1" 200 776
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/images/user.png HTTP/1.1" 200 24852
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/vendor/jquery/jquery.min.js HTTP/1.1" 200 86926
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 60104
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/js/isotope.min.js HTTP/1.1" 200 119983
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/js/owl-carousel.js HTTP/1.1" 200 89991
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/js/tabs.js HTTP/1.1" 200 469356
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/js/popup.js HTTP/1.1" 200 1027
